System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
7531	17:54:24.531	00:00:07.530	451	638.1125	407.450900	0.649393	0.405139	705.600500	3.551208	0	613.1041	406.718100	0.489641	0.402017	709.338400	3.912156	0	25	626.000000	407						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		626.000000	407	7530992	2494975877	585562
7548	17:54:24.548	00:00:07.547	452	637.621	411.374400	0.649469	0.405267	705.494200	3.532144	0	611.3689	420.774200	0.489726	0.402131	709.342500	3.908350	0	25	624.000000	416						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		624.000000	416	7547739	2494992624	586366
7564	17:54:24.564	00:00:07.564	453	637.0202	407.719600	0.649539	0.405336	705.442600	3.534024	0	614.4996	416.441300	0.489803	0.402196	709.497300	3.903908	0	25	626.000000	412						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		626.000000	412	7564364	2495009249	587164
7581	17:54:24.581	00:00:07.580	454	632.4093	407.854400	0.649566	0.405387	705.312300	3.530731	0	614.485	415.049000	0.489831	0.402211	709.453700	3.920020	0	25	623.000000	411						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		623.000000	411	7580990	2495025875	587962
7598	17:54:24.598	00:00:07.597	455	630.3059	408.535700	0.649636	0.405471	705.336600	3.525283	0	614.3074	412.564600	0.489889	0.402247	709.148400	3.916286	0	25	622.000000	411						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	411	7597613	2495042498	588759
7614	17:54:24.614	00:00:07.614	456	632.2285	410.196800	0.649639	0.405510	705.361800	3.525588	0	614.7956	404.884800	0.489898	0.402257	709.179900	3.911370	0	25	624.000000	408						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		624.000000	408	7614362	2495059247	589563
7631	17:54:24.631	00:00:07.630	457	636.7986	399.195700	0.649631	0.405542	705.295800	3.521000	0	614.2257	424.048700	0.489893	0.402277	709.091600	3.915142	0	25	626.000000	412						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		626.000000	412	7630986	2495075871	590361
7648	17:54:24.648	00:00:07.647	458	623.1238	400.025300	0.649554	0.405591	705.361300	3.527803	0	620.1406	412.037700	0.489883	0.402309	709.074000	3.929922	0	25	622.000000	406						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	406	7647606	2495092491	591159
7664	17:54:24.664	00:00:07.664	459	626.6262	398.126600	0.649509	0.405634	705.412000	3.509302	0	615.3346	422.912000	0.489799	0.402371	709.417800	3.961426	0	25	621.000000	411						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		621.000000	411	7664230	2495109115	591957
7681	17:54:24.681	00:00:07.680	460	632.0763	390.832800	0.649439	0.405712	705.428200	3.551575	0	615.3285	416.749700	0.489718	0.402555	709.198800	3.953413	0	25	624.000000	404						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		624.000000	404	7680979	2495125864	592761
7698	17:54:24.698	00:00:07.697	461	629.1976	405.611100	0.649344	0.405751	705.676300	3.539949	0	613.8723	402.471800	0.489616	0.402643	709.114100	3.916440	0	25	622.000000	404						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	404	7697601	2495142486	593559
7714	17:54:24.714	00:00:07.714	462	631.0212	389.859900	0.649167	0.405876	705.559900	3.543428	0	616.7913	412.220000	0.489463	0.402778	709.013500	3.951280	0	25	624.000000	401						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		624.000000	401	7714229	2495159114	594357
7731	17:54:24.731	00:00:07.730	463	633.3892	403.446600	0.648978	0.405744	705.530200	3.533960	0	614.5939	413.105600	0.489277	0.402808	709.274400	3.969653	0	25	624.000000	408						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		624.000000	408	7730976	2495175861	595161
7748	17:54:24.748	00:00:07.747	464	636.5465	393.887700	0.648828	0.405877	705.870400	3.552950	0	618.6112	413.674700	0.489121	0.402953	709.094100	3.949978	0	25	628.000000	404						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		628.000000	404	7747602	2495192487	595959
7764	17:54:24.764	00:00:07.764	465	628.3338	407.633000	0.648556	0.405734	705.607600	3.532184	0	608.5952	412.690500	0.488946	0.402982	709.137800	3.930153	0	25	618.000000	410						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		618.000000	410	7764225	2495209110	596757
7781	17:54:24.781	00:00:07.780	466	632.3929	400.675500	0.648400	0.405646	705.835800	3.523411	0	624.0125	408.514300	0.488778	0.402957	709.556600	3.939011	0	25	628.000000	405						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		628.000000	405	7780848	2495225733	597555
7798	17:54:24.798	00:00:07.797	467	638.231	406.648300	0.648261	0.405561	706.069600	3.506309	0	619.2963	403.636300	0.488602	0.402968	709.244100	3.935313	0	25	629.000000	405						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		629.000000	405	7797598	2495242483	598359
7814	17:54:24.814	00:00:07.814	468	627.8083	393.160800	0.648065	0.405446	705.970200	3.486233	0	615.7808	417.131400	0.488472	0.402921	709.190300	3.930047	0	25	622.000000	405						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	405	7814240	2495259125	599157
7831	17:54:24.831	00:00:07.830	469	636.9649	417.426100	0.647960	0.405230	705.799600	3.509658	0	612.8794	412.069300	0.488338	0.402786	709.684500	3.922213	0	25	625.000000	415						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		625.000000	415	7830846	2495275731	599954
7847	17:54:24.847	00:00:07.847	470	630.0361	402.023700	0.647860	0.405073	706.016500	3.502677	0	612.2675	394.901000	0.488269	0.402551	709.742200	3.891665	0	25	621.000000	398						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		621.000000	398	7847470	2495292355	600752
7864	17:54:24.864	00:00:07.864	471	638.2477	408.457200	0.647831	0.404883	705.990300	3.493467	0	616.6001	407.874100	0.488258	0.402392	709.773100	3.893550	0	25	627.000000	408						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		627.000000	408	7864219	2495309104	601556
7881	17:54:24.881	00:00:07.880	472	635.3815	415.549600	0.647830	0.404807	705.955900	3.504782	0	614.2172	406.749000	0.488275	0.402326	709.779900	3.867347	0	25	625.000000	411						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		625.000000	411	7880842	2495325727	602354
7897	17:54:24.897	00:00:07.897	473	639.7735	429.316200	0.647879	0.404663	705.439500	3.483341	0	610.1129	399.336000	0.488295	0.402152	709.617500	3.853378	0	25	625.000000	414						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		625.000000	414	7897468	2495342353	603152
7914	17:54:24.914	00:00:07.914	474	626.1586	396.646900	0.647888	0.404678	705.885900	3.458730	0	611.3542	401.219200	0.488333	0.401998	709.584000	3.816353	0	25	619.000000	399						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		619.000000	399	7914091	2495358976	603950
7931	17:54:24.931	00:00:07.930	475	627.2384	417.167200	0.647929	0.404740	705.719800	3.471377	0	609.8038	403.223300	0.488370	0.402070	709.477600	3.843206	0	25	619.000000	410						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		619.000000	410	7930839	2495375724	604754
7947	17:54:24.947	00:00:07.947	476	629.5161	408.646900	0.647975	0.404838	705.489100	3.453244	0	614.0702	398.357300	0.488434	0.402134	709.044200	3.816256	0	25	622.000000	404						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	404	7947464	2495392349	605552
7964	17:54:24.964	00:00:07.964	477	622.855	403.099700	0.647981	0.404747	705.490700	3.442631	0	610.6142	407.928500	0.488414	0.402082	709.106000	3.812100	0	25	617.000000	406						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		617.000000	406	7964092	2495408977	606350
7981	17:54:24.981	00:00:07.980	478	620.5458	388.646900	0.647985	0.404826	705.387800	3.384289	0	610.6498	408.712400	0.488411	0.402093	709.218600	3.813671	0	25	616.000000	399						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		616.000000	399	7980724	2495425609	607148
7997	17:54:24.997	00:00:07.997	479	612.6062	433.013300	0.647961	0.404906	705.384800	3.452910	0	616.588	399.955000	0.488406	0.402276	709.081500	3.781080	0	25	615.000000	416						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		615.000000	416	7997464	2495442349	607952
8014	17:54:25.014	00:00:08.014	480	622.1577	391.554100	0.647967	0.405212	705.265500	3.360873	0	610.2554	401.748200	0.488373	0.402497	709.118300	3.772646	0	25	616.000000	397						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		616.000000	397	8014086	2495458971	608750
8031	17:54:25.031	00:00:08.030	481	633.157	407.114900	0.647944	0.405362	705.265600	3.406782	0	599.431	396.415000	0.488297	0.402682	709.066100	3.764475	0	25	616.000000	402						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		616.000000	402	8030711	2495475596	609548
8047	17:54:25.047	00:00:08.047	482	627.1099	414.524000	0.647940	0.405510	705.285800	3.396477	0	607.3212	394.991700	0.488316	0.402893	709.220900	3.769879	0	25	617.000000	405						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		617.000000	405	8047337	2495492222	610346
8064	17:54:25.064	00:00:08.064	483	621.6443	399.602900	0.647921	0.405713	705.319300	3.360880	0	609.1434	395.104200	0.488320	0.403024	709.191000	3.752008	0	25	615.000000	397						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		615.000000	397	8064087	2495508972	611150
8081	17:54:25.081	00:00:08.080	484	621.2419	394.093500	0.647910	0.405894	705.190200	3.347792	0	618.442	423.383300	0.488348	0.403123	708.850100	3.757484	0	25	620.000000	409						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		620.000000	409	8080712	2495525597	611948
8097	17:54:25.097	00:00:08.097	485	627.9078	382.301000	0.647899	0.405914	705.165400	3.312546	0	624.4839	416.527600	0.488352	0.403157	708.939300	3.767354	0	25	626.000000	399						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		626.000000	399	8097336	2495542221	612746
8114	17:54:25.114	00:00:08.113	486	630.4327	414.548400	0.647881	0.405979	705.377900	3.377796	0	613.5728	411.755100	0.488298	0.403316	709.202600	3.741046	0	25	622.000000	413						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	413	8113960	2495558845	613544
8131	17:54:25.131	00:00:08.130	487	625.6788	378.399800	0.647841	0.405943	705.335400	3.304887	0	613.1147	408.583000	0.488266	0.403328	709.236400	3.743169	0	25	619.000000	393						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		619.000000	393	8130708	2495575593	614348
8147	17:54:25.147	00:00:08.147	488	630.5779	387.827800	0.647821	0.405845	705.358200	3.340494	0	613.397	401.886300	0.488252	0.403297	709.240800	3.757231	0	25	622.000000	395						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	395	8147332	2495592217	615145
8164	17:54:25.164	00:00:08.163	489	627.3763	406.166600	0.647787	0.405680	705.622300	3.368566	0	612.927	414.508600	0.488232	0.403136	709.440300	3.764825	0	25	620.000000	410						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		620.000000	410	8163956	2495608841	615943
8181	17:54:25.181	00:00:08.180	490	628.7892	399.823700	0.647793	0.405621	705.737400	3.363701	0	614.9138	410.101300	0.488241	0.403005	709.460300	3.757079	0	25	622.000000	405						colorbars_Final.avi	0	1280	800	0	0	622	406	666	0	Content		622.000000	405	8180579	2495625464	616741
8197	17:54:25.197	00:00:08.197	491	508.9422	414.800600	0.648406	0.405595	705.516900	3.363767	0	506.8067	406.847900	0.488874	0.403035	709.444000	3.767064	0	26	508.000000	411						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		508.000000	411	8197328	2495642213	617545
8214	17:54:25.214	00:00:08.213	492	444.0601	409.467600	0.648959	0.405543	705.551000	3.336923	0	445.1265	408.302400	0.489507	0.402830	708.978400	3.767374	0	26	445.000000	409						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		445.000000	409	8213953	2495658838	618343
8231	17:54:25.231	00:00:08.230	493	454.7918	381.477200	0.648992	0.405421	705.740400	3.326422	0	456.0239	435.546400	0.489606	0.402747	709.048100	3.802386	0	26	455.000000	409						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		455.000000	409	8230577	2495675462	619141
8247	17:54:25.247	00:00:08.247	494	450.0599	402.565400	0.649000	0.405261	705.719700	3.371857	0	451.2648	415.839900	0.489612	0.402611	709.116800	3.809156	0	26	451.000000	409						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		451.000000	409	8247201	2495692086	619939
8264	17:54:25.264	00:00:08.263	495	445.6137	396.479200	0.649006	0.405172	705.704900	3.338407	0	448.8994	396.865400	0.489613	0.402501	709.108200	3.750833	0	26	447.000000	397						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		447.000000	397	8263952	2495708837	620743
8281	17:54:25.281	00:00:08.280	496	439.8816	390.686000	0.649011	0.405160	705.668400	3.343445	0	453.5939	405.792000	0.489613	0.402350	709.038200	3.792577	0	26	447.000000	398						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		447.000000	398	8280575	2495725460	621541
8297	17:54:25.297	00:00:08.297	497	444.2156	391.448500	0.649023	0.405130	705.646400	3.367254	0	443.6732	424.473100	0.489627	0.402320	709.135300	3.784220	0	26	444.000000	408						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		444.000000	408	8297196	2495742081	622339
8314	17:54:25.314	00:00:08.313	498	443.3817	410.535200	0.649055	0.404996	705.641500	3.360688	0	445.1704	424.228100	0.489652	0.402285	709.167100	3.831379	0	26	444.000000	417						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		444.000000	417	8313949	2495758834	623143
8331	17:54:25.331	00:00:08.330	499	436.035	388.305800	0.649098	0.404960	705.700100	3.336962	0	445.6324	418.251300	0.489682	0.402218	709.259800	3.800191	0	26	441.000000	403						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		441.000000	403	8330572	2495775457	623941
8347	17:54:25.347	00:00:08.347	500	438.2819	398.898200	0.649134	0.405053	705.742500	3.332171	0	444.4592	399.761600	0.489744	0.402314	709.400000	3.785081	0	26	441.000000	399						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		441.000000	399	8347197	2495792082	624739
8364	17:54:25.364	00:00:08.363	501	442.34	412.273600	0.649172	0.405231	705.676800	3.378108	0	441.9974	411.160000	0.489758	0.402440	709.332800	3.793453	0	26	442.000000	412						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		442.000000	412	8363824	2495808709	625537
8381	17:54:25.381	00:00:08.380	502	438.5717	400.362900	0.649167	0.405280	705.644700	3.384857	0	443.2664	398.293400	0.489768	0.402574	709.304400	3.800325	0	26	441.000000	399						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		441.000000	399	8380570	2495825455	626341
8397	17:54:25.397	00:00:08.397	503	435.7559	402.006500	0.649161	0.405382	705.668700	3.384925	0	439.2734	398.864100	0.489725	0.402686	709.070500	3.816566	0	26	438.000000	400						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		438.000000	400	8397194	2495842079	627139
8414	17:54:25.414	00:00:08.413	504	438.9396	398.534900	0.649148	0.405432	705.772900	3.382936	0	440.8181	402.187100	0.489703	0.402764	708.943700	3.824573	0	26	440.000000	400						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		440.000000	400	8413816	2495858701	627936
8430	17:54:25.430	00:00:08.430	505	434.6577	402.194000	0.649115	0.405562	705.732800	3.391349	0	438.9215	409.150400	0.489672	0.402849	708.938000	3.814767	0	26	437.000000	406						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		437.000000	406	8430443	2495875328	628735
8447	17:54:25.447	00:00:08.447	506	431.4374	378.347800	0.649057	0.405703	705.601500	3.323990	0	440.3548	404.079300	0.489651	0.402959	708.946000	3.827779	0	26	436.000000	391						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		436.000000	391	8447193	2495892078	629539
8464	17:54:25.464	00:00:08.463	507	441.5399	403.941300	0.649037	0.405708	705.546400	3.381590	0	444.5632	410.702400	0.489632	0.402953	708.927000	3.828039	0	26	443.000000	407						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		443.000000	407	8463816	2495908701	630336
8480	17:54:25.480	00:00:08.480	508	435.4314	396.660200	0.649018	0.405681	705.541900	3.375297	0	449.7462	411.413600	0.489633	0.402962	709.029400	3.844218	0	26	443.000000	404						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		443.000000	404	8480439	2495925324	631134
8497	17:54:25.497	00:00:08.497	509	435.5565	396.605500	0.649016	0.405738	705.566500	3.357001	0	442.8447	407.150200	0.489606	0.403012	708.840200	3.802287	0	26	439.000000	402						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		439.000000	402	8497065	2495941950	631932
8514	17:54:25.514	00:00:08.513	510	438.5306	384.073200	0.648996	0.405858	705.533600	3.327904	0	442.915	424.593600	0.489588	0.403044	708.921000	3.803385	0	26	441.000000	404						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		441.000000	404	8513813	2495958698	632736
8530	17:54:25.530	00:00:08.530	511	447.2378	404.353900	0.648977	0.405670	705.617400	3.366077	0	445.0599	420.881700	0.489578	0.402965	708.930400	3.789011	0	26	446.000000	413						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		446.000000	413	8530435	2495975320	633534
8547	17:54:25.547	00:00:08.547	512	454.0576	414.344700	0.648802	0.405519	705.366700	3.367194	0	452.2693	401.345900	0.489372	0.402908	708.816200	3.710168	0	26	453.000000	408						colorbars_Final.avi	0	1280	800	0	0	443	404	366	0	Content		453.000000	408	8547061	2495991946	634332
8564	17:54:25.564	00:00:08.563	513	661.2155	407.993000	0.647332	0.405406	705.367900	3.379816	0	706.878	392.295500	0.487775	0.402813	709.122300	3.743624	0	27	684.000000	400						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		684.000000	400	8563682	2496008567	635130
8580	17:54:25.580	00:00:08.580	514	905.6064	398.922000	0.645408	0.405260	705.814300	3.370244	0	937.707	409.218100	0.486047	0.402868	709.417700	3.685952	0	27	922.000000	404						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		922.000000	404	8580430	2496025315	635934
8597	17:54:25.597	00:00:08.597	515	1064.04	429.529700	0.644104	0.405188	706.147200	3.384046	0	1077.478	413.719500	0.485002	0.402905	710.056900	3.633911	0	27	1071.000000	422						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1071.000000	422	8597054	2496041939	636732
8614	17:54:25.614	00:00:08.613	516	1055.546	433.718000	0.644007	0.405087	705.710900	3.366312	0	1047.277	418.620600	0.484841	0.402883	710.010500	3.637356	0	27	1051.000000	426						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1051.000000	426	8613676	2496058561	637530
8630	17:54:25.630	00:00:08.630	517	1062.103	429.941000	0.644002	0.405061	705.726300	3.349858	0	1055.098	401.225100	0.484806	0.402878	709.905600	3.624800	0	27	1059.000000	416						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1059.000000	416	8630298	2496075183	638327
8647	17:54:25.647	00:00:08.647	518	1068.581	443.059300	0.643955	0.404916	705.601400	3.337178	0	1061.635	401.278100	0.484764	0.402754	709.882500	3.557345	0	27	1065.000000	422						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1065.000000	422	8647046	2496091931	639131
8664	17:54:25.664	00:00:08.663	519	1067.954	430.667800	0.643935	0.404842	705.465400	3.309498	0	1061.355	415.468900	0.484716	0.402622	709.937100	3.536714	0	27	1065.000000	423						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1065.000000	423	8663667	2496108552	639929
8680	17:54:25.680	00:00:08.680	520	1076.082	431.806700	0.643915	0.404909	705.528100	3.288077	0	1063.899	420.756400	0.484689	0.402675	709.890400	3.542745	0	27	1070.000000	426						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1070.000000	426	8680292	2496125177	640727
8697	17:54:25.697	00:00:08.696	521	1082.049	437.953500	0.643917	0.404919	705.483000	3.289728	0	1068.082	404.278100	0.484667	0.402660	709.868300	3.512859	0	27	1075.000000	421						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1075.000000	421	8696915	2496141800	641525
8714	17:54:25.714	00:00:08.713	522	1077.131	435.340500	0.643894	0.404836	705.441900	3.263855	0	1069.726	415.046800	0.484647	0.402563	709.742400	3.516811	0	27	1073.000000	425						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1073.000000	425	8713662	2496158547	642329
8730	17:54:25.730	00:00:08.730	523	1077.776	432.073200	0.643898	0.404867	705.420100	3.254616	0	1058.842	415.273100	0.484619	0.402568	709.435200	3.505172	0	27	1068.000000	424						colorbars_Final.avi	0	1280	800	0	0	1065	423	366	0	Content		1068.000000	424	8730287	2496175172	643127
